Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526670543,2018-05-18T19:09:03Z,AFL270,"55.279202,43.661747",37000,475,105
1526670552,2018-05-18T19:09:12Z,AFL270,"55.272125,43.696205",37000,470,111
1526670560,2018-05-18T19:09:20Z,AFL270,"55.265259,43.722355",37000,467,115
1526670566,2018-05-18T19:09:26Z,AFL270,"55.258808,43.745312",37000,467,116
1526670629,2018-05-18T19:10:29Z,AFL270,"55.198975,43.961388",37000,468,115
1526670693,2018-05-18T19:11:33Z,AFL270,"55.139557,44.175701",37000,467,115
1526670756,2018-05-18T19:12:36Z,AFL270,"55.079956,44.388344",37000,469,116
1526670821,2018-05-18T19:13:41Z,AFL270,"55.019299,44.602829",37000,468,116
1526670884,2018-05-18T19:14:44Z,AFL270,"54.957092,44.821228",37000,466,116
1526670945,2018-05-18T19:15:45Z,AFL270,"54.899006,45.023388",37000,465,116
1526671006,2018-05-18T19:16:46Z,AFL270,"54.839264,45.229984",37000,468,116
1526671069,2018-05-18T19:17:49Z,AFL270,"54.779388,45.43412",37025,468,118
1526671131,2018-05-18T19:18:51Z,AFL270,"54.699203,45.622643",37000,459,132
1526671193,2018-05-18T19:19:53Z,AFL270,"54.614319,45.792713",37000,460,130
1526671254,2018-05-18T19:20:54Z,AFL270,"54.527664,45.96106",37000,460,131
1526671316,2018-05-18T19:21:56Z,AFL270,"54.440514,46.12793",37000,461,132
1526671378,2018-05-18T19:22:58Z,AFL270,"54.351505,46.297134",37000,461,132
1526671440,2018-05-18T19:24:00Z,AFL270,"54.262314,46.465546",37000,464,132
1526671503,2018-05-18T19:25:03Z,AFL270,"54.172989,46.632881",37000,465,132
1526671563,2018-05-18T19:26:03Z,AFL270,"54.084137,46.798225",37000,465,132
1526671624,2018-05-18T19:27:04Z,AFL270,"53.995613,46.962189",37000,466,132
1526671686,2018-05-18T19:28:06Z,AFL270,"53.912933,47.13998",37000,470,126
1526671747,2018-05-18T19:29:07Z,AFL270,"53.833332,47.319244",37000,471,127
1526671809,2018-05-18T19:30:09Z,AFL270,"53.75238,47.498096",37000,470,127
1526671870,2018-05-18T19:31:10Z,AFL270,"53.671051,47.6763",37000,469,127
1526671931,2018-05-18T19:32:11Z,AFL270,"53.590611,47.851437",37000,471,127
1526671998,2018-05-18T19:33:18Z,AFL270,"53.500065,48.047173",37000,473,127
1526672059,2018-05-18T19:34:19Z,AFL270,"53.420414,48.218105",37000,474,128
1526672121,2018-05-18T19:35:21Z,AFL270,"53.334248,48.401562",37000,476,128
1526672183,2018-05-18T19:36:23Z,AFL270,"53.250824,48.578068",37000,475,128
1526672243,2018-05-18T19:37:23Z,AFL270,"53.168755,48.750458",37000,476,128
1526672319,2018-05-18T19:38:39Z,AFL270,"53.064102,48.967896",37000,478,128
1526672380,2018-05-18T19:39:40Z,AFL270,"52.979706,49.143024",37000,478,128
1526672440,2018-05-18T19:40:40Z,AFL270,"52.896423,49.314411",37000,476,128
1526672505,2018-05-18T19:41:45Z,AFL270,"52.806519,49.498062",37000,479,128
1526672569,2018-05-18T19:42:49Z,AFL270,"52.718124,49.677353",37000,481,129
1526672629,2018-05-18T19:43:49Z,AFL270,"52.632706,49.848972",37000,481,129
1526672690,2018-05-18T19:44:50Z,AFL270,"52.547379,50.020142",37000,479,128
1526672750,2018-05-18T19:45:50Z,AFL270,"52.468277,50.198135",37000,483,126
1526672816,2018-05-18T19:46:56Z,AFL270,"52.382629,50.387115",37000,484,126
1526672834,2018-05-18T19:47:14Z,AFL270,"52.357536,50.441998",37000,483,126
1526672923,2018-05-18T19:48:43Z,AFL270,"52.238022,50.701675",37000,479,126
1526672968,2018-05-18T19:49:28Z,AFL270,"52.178028,50.831074",37000,479,126
1526673055,2018-05-18T19:50:55Z,AFL270,"52.061649,51.079597",37000,476,127
1526673118,2018-05-18T19:51:58Z,AFL270,"51.980576,51.251602",37000,472,127
1526673177,2018-05-18T19:52:57Z,AFL270,"51.899506,51.422764",37000,474,127
1526673238,2018-05-18T19:53:58Z,AFL270,"51.817841,51.5938",37000,475,127
1526673302,2018-05-18T19:55:02Z,AFL270,"51.732651,51.77092",37000,477,127
1526673364,2018-05-18T19:56:04Z,AFL270,"51.64724,51.947174",37000,480,128
1526673425,2018-05-18T19:57:05Z,AFL270,"51.564564,52.116318",37000,480,128
1526673488,2018-05-18T19:58:08Z,AFL270,"51.479782,52.288685",37000,482,128
